caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2336221196,0.936219367,Yes,none,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Critical to Me & Others,Dislike It,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Good Idea,Hate It,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Critical to Me & Others,Not Sure,Critical to Me & Others,Hate It,Critical to Me & Others,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Grand Bargain,Independent,,1952,Male,White,No,High school graduate,Married,Retired,"$80,000 - $99,999",No,77474,Texas,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,Seldom,Yes,Very important,Seldom,2025-07-01 22:09:13,2025-07-01 22:28:48
2336235542,1.524783724,Not sure,Who & what entities are backing these proposals. Some assumptions are questionable.,Not sure,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Independent,,1952,Female,White,No,High school graduate,Never married,Part-time,"$20,000 - $29,999",No,78631,Texas,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Nothing in particular,Never,No,Somewhat important,Seldom,2025-07-01 22:13:58,2025-07-01 22:31:05
2330425090,1.22658025,Not sure,It doesn’t have enough details about the proposals,Not sure,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,2000,Female,White,No,Post-grad,Never married,Full-time,"$50,000 - $59,999",No,77084,Texas,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Some of the time,Agnostic,Seldom,No,Not at all important,Seldom,2025-06-27 18:12:13,2025-06-27 18:20:35
2330805244,0.5179157878,Not sure,Not realable,Not sure,Not sure,Not sure,Not sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Democrat,,1970,Female,Black,No,High school graduate,Divorced,Other,"Less than $10,000",No,75460,Texas,Rent,Not very strong Democrat,Did not vote for President,Did not vote for President,Yes,Not sure,Hardly at all,Protestant,Seldom,Yes,Very important,A few times a week,2025-06-27 23:41:56,2025-06-27 23:48:26
2330951188,1.368107651,Not sure,If they wanted to take part in it.,Not sure,Probably yes,Not sure,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Not Sure,Good Idea,Good Idea,Hate It,Grand Bargain,Democrat,,1981,Male,White,No,4-year,Married,Full-time,"$200,000 - $249,999",No,75173,Texas,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Agnostic,Never,No,Not at all important,Never,2025-06-28 1:51:23,2025-06-28 2:01:33
2330951434,0.5606052908,Yes,none,Yes,Probably yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Dislike It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Not Sure,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Dislike It,Not Sure,Good Idea,Good Idea,Not Sure,Grand Bargain,Democrat,,1983,Female,White,No,4-year,Never married,Full-time,"$50,000 - $59,999",No,77566,Texas,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Agnostic,Never,No,Not at all important,Never,2025-06-28 1:52:52,2025-06-28 2:03:59
2330952352,0.5784038791,Yes,None,Yes,Definitely yes,Yes,Yes,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1987,Male,White,No,High school graduate,Never married,Full-time,"$70,000 - $79,999",Yes,76643,Texas,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Roman Catholic,Seldom,No,Somewhat important,Once a day,2025-06-28 1:59:10,2025-06-28 2:09:25
2331546798,1.480503503,Yes,I don't like apps that have access to my data,Not sure,Probably yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1975,Male,Hispanic,Yes,Post-grad,Married,Full-time,"$80,000 - $99,999",Yes,79423,Texas,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Agnostic,Never,No,Not at all important,Once a day,2025-06-28 12:05:37,2025-06-28 12:12:42
2331867806,1.445581219,Yes,None,Yes,Definitely yes,Yes,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1955,Female,Black,No,2-year,Never married,Full-time,"$60,000 - $69,999",Yes,77494,Texas,Own,Strong Democrat,Did not vote for President,Kamala Harris,Yes,Moderate,Some of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-06-28 17:53:32,2025-06-28 18:07:11
2332045906,1.052067431,Not sure,"They may think it is spam, or something to hurt privacy",Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Dislike It,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Not Sure,Dislike It,Not Sure,Good Idea,Dislike It,Good Idea,Good Idea,,Good Idea,Hate It,Critical to Me & Others,Hate It,Not Sure,Critical to Me & Others,Dislike It,Dislike It,Good Idea,Good Idea,Hate It,Dislike It,Hate It,Grand Bargain,Democrat,,1960,Male,White,No,Post-grad,Married,Full-time,"$250,000 - $349,999",No,78731,Texas,Own,Strong Democrat,Donald Trump,Donald Trump,Yes,Liberal,Most of the time,Roman Catholic,Seldom,No,Somewhat important,Seldom,2025-06-28 20:55:29,2025-06-30 18:58:26
2332192910,0.6058661565,Not sure,I’m not sure about the concept of the app. Is it just a platform for better distributing legislation? If so I might discuss it with others. If that is not the purpose for this app then I’m not sure.,Not sure,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Not Sure,Not Sure,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Grand Bargain,Democrat,,1999,Female,White,No,4-year,Never married,Full-time,"$50,000 - $59,999",No,78233,Texas,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Some of the time,Agnostic,Never,No,Not at all important,Never,2025-06-29 0:00:57,2025-06-29 0:49:28
2330603274,0.9305115847,Yes,Easy to read instructions. Limit the mission statement to something that isn't too far-reaching or difficult to understand.,Not sure,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1960,Male,Hispanic,Yes,4-year,Never married,Unemployed,"$20,000 - $29,999",No,79907,Texas,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Roman Catholic,Once a week,No,Not too important,Seldom,2025-06-29 0:52:55,2025-06-29 1:01:50
2332290078,0.4642594065,Yes,None,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1986,Female,Hispanic,Yes,Some college,Married,Full-time,"$80,000 - $99,999",Yes,79907,Texas,Rent,Not very strong Democrat,Did not vote for President,Kamala Harris,Yes,Liberal,Some of the time,Nothing in particular,Seldom,Yes,Not too important,Seldom,2025-06-29 1:53:46,2025-06-29 2:02:22
2331910036,0.8899914558,Yes,Privacy,Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1972,Female,Two or more races,No,4-year,Married,Full-time,"$70,000 - $79,999",No,76522,Texas,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Agnostic,Seldom,No,Not at all important,Never,2025-06-28 23:55:15,2025-06-29 14:27:10
2332672526,0.5615145134,Yes,it would help them earn money,Yes,Probably yes,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Democrat,,2006,Female,Hispanic,Yes,4-year,Never married,Student,"$80,000 - $99,999",No,78852,Texas,Rent,Not very strong Democrat,Did not vote for President,Did not vote for President,No,Moderate,Only now and then,Protestant,A few times a year,No,Not too important,A few times a week,2025-06-29 9:13:47,2025-06-29 9:17:17
2332741400,2.210497556,Not sure,"Politically, I have stopped discussions about politics, because one never knows what they support",No,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1954,Female,Black,No,Post-grad,Divorced,Retired,"$20,000 - $29,999",No,78217,Texas,Own,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Protestant,Once or twice a month,Yes,Somewhat important,Several times a day,2025-06-29 19:59:56,2025-06-29 20:17:11
2333678050,1.03684303,Yes,i will not have any reservations,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1991,Female,Black,No,4-year,Married,Part-time,"$70,000 - $79,999",No,75227,Texas,Own,Strong Democrat,Did not vote for President,Kamala Harris,Yes,Liberal,Most of the time,Roman Catholic,Seldom,No,Somewhat important,Seldom,2025-06-30 4:13:58,2025-06-30 4:36:53
2334189300,0.6948722666,Not sure,N/A,Not sure,Probably yes,Yes,Not sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Democrat,,1950,Male,Hispanic,Yes,High school graduate,Divorced,Retired,"$20,000 - $29,999",No,76021,Texas,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Some of the time,Roman Catholic,Seldom,No,Not too important,A few times a month,2025-06-30 12:54:29,2025-06-30 13:04:25
2334339128,1.763844383,Yes,none,Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,2000,Female,Hispanic,Yes,2-year,Never married,Full-time,"$40,000 - $49,999",No,75051,Texas,Rent,Not very strong Democrat,Did not vote for President,Donald Trump,Yes,Liberal,Only now and then,Nothing in particular,Never,No,Not too important,A few times a month,2025-06-30 15:03:12,2025-06-30 15:18:04
2334804970,0.7842115408,No,No need to,No,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1977,Male,White,No,4-year,Never married,Part-time,"$20,000 - $29,999",No,75040,Texas,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Some of the time,Atheist,Seldom,No,Not at all important,Never,2025-06-30 22:55:53,2025-06-30 23:05:52
2335023932,0.4812259508,Yes,None,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1995,Male,Black,No,4-year,Never married,Full-time,"$60,000 - $69,999",No,77056,Texas,Rent,Not very strong Democrat,Did not vote for President,Kamala Harris,Yes,Moderate,Most of the time,Protestant,Once a week,Yes,Very important,Once a day,2025-07-01 1:59:16,2025-07-01 2:13:01
