caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,Healthcare 8,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2282516852,0.4684031317,No,I don't know if they would want to have another app on their phone,No,Probably yes,No,No,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1957,Female,Hispanic,Yes,High school graduate,Married,Retired,"$30,000 - $39,999",No,78719,Texas,Own,Not very strong Republican,Did not vote for President,Cornel West,Yes,Very conservative,Some of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-06-03 16:08:44,2025-06-03 16:15:25
2284758218,0.5919995101,Not sure,if they would actually stop and read it/consider it,Not sure,Probably yes,Yes,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1954,Female,White,No,High school graduate,Married,Full-time,"$40,000 - $49,999",No,79065,Texas,Other,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Some of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2025-06-03 16:01:32,2025-06-03 18:03:12
2285161772,1.042520957,Yes,None,No,Probably yes,Not sure,Not sure,Good Idea,Dislike It,Good Idea,Dislike It,Hate It,Hate It,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Dislike It,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Republican,,1988,Female,Native American,No,High school graduate,Married,Permanently disabled,"$50,000 - $59,999",No,79407,Texas,Own,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Moderate,Some of the time,Something else,Once a week,Yes,Very important,Several times a day,2025-06-03 21:21:31,2025-06-03 21:28:42
2283413810,0.5431077894,No,I don't agree with most of the proposals,No,Definitely no,No,No,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Dislike It,Hate It,Not Sure,Hate It,Dislike It,Hate It,Dislike It,Hate It,Not Sure,Not Sure,Not Sure,Hate It,Dislike It,Current Direction,Republican,This is handing all power to the federal government. One size fits all never works for the American people,1955,Female,White,No,4-year,Married,Part-time,"$200,000 - $249,999",No,75093,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,Seldom,Yes,Somewhat important,Several times a day,2025-06-03 22:07:49,2025-06-03 22:20:29
2285394218,0.8714567206,Yes,none,Not sure,Probably yes,Not sure,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1965,Female,White,No,2-year,Married,Permanently disabled,"$30,000 - $39,999",Yes,75020,Texas,Rent,Strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Only now and then,Protestant,Once or twice a month,No,Very important,Several times a day,2025-06-03 23:52:00,2025-06-04 0:11:06
2285576816,0.7590565184,No,To confusi g.,No,Definitely yes,Yes,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Grand Bargain,Republican,,1957,Male,White,No,High school graduate,Divorced,Retired,"$10,000 - $19,999",No,78621,Texas,Other,Not very strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Most of the time,Nothing in particular,Never,No,Not at all important,Seldom,2025-06-04 1:55:52,2025-06-04 2:13:55
2285661866,1.677230816,Yes,May not be everyone's type of survey.,Yes,Probably yes,Yes,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Republican,,1981,Female,White,No,4-year,Married,Full-time,Prefer not to say,No,76065,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Protestant,Once a week,No,Very important,A few times a week,2025-06-04 2:59:19,2025-06-04 3:28:26
2284493652,0.3975444872,Yes,No reservation,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Republican,,1971,Female,Hispanic,Yes,2-year,Married,Part-time,"$70,000 - $79,999",Yes,78247,Texas,Own,Strong Republican,Did not vote for President,Donald Trump,Yes,Very conservative,Some of the time,Nothing in particular,Never,No,Somewhat important,Several times a day,2025-06-04 4:07:28,2025-06-04 4:26:18
2285717550,0.9941711746,Yes,Fear of exposing sensitive information to potential security breaches or hacks.,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,Ensuring that government actions and spending are transparent to build trust among citizens.,2001,Male,White,No,4-year,Married,Full-time,"$80,000 - $99,999",Yes,77091,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Atheist,Never,No,Somewhat important,Seldom,2025-06-04 4:52:34,2025-06-04 5:06:58
2284913636,0.9941711746,Yes,Anxiety that sharing the app might lead to performance degradation if multiple people access it simultaneously.,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,Developing programs aimed at creating jobs in sustainable industries and addressing unemployment.,1999,Male,White,No,4-year,Married,Full-time,"$80,000 - $99,999",Yes,76010,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Atheist,Never,No,Somewhat important,Never,2025-06-04 4:52:35,2025-06-04 5:10:44
2285863652,1.800866731,Not sure,I want to know who possesses it and whoever continues,No,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1995,Male,White,No,2-year,Married,Full-time,"$200,000 - $249,999",Yes,75230,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Liberal,Most of the time,Jewish,Once or twice a month,No,Very important,A few times a week,2025-06-04 7:37:30,2025-06-04 7:50:22
2286193034,0.7050069535,No,I do not bother other people,No,Definitely no,No,No,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Not Sure,Dislike It,Good Idea,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Hate It,Hate It,Good Idea,Good Idea,Hate It,Hate It,Good Idea,Current Direction,Republican,Reduce the handouts to non-citizens and deport every one that is here without a legal right to be in the United States and fine every in the past administration and jail them for not protecting the border.,1951,Male,White,No,Some college,Married,Full-time,"$120,000 - $149,999",No,78954,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,Seldom,No,Very important,Several times a day,2025-06-04 9:03:02,2025-06-04 9:32:49
2286380328,0.6973514149,Yes,"I have none. I've been very satisfied with this app, although some surveys can be bias with limited answere options. Still an awesome app regardless though.",Yes,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,Fre health care to citizens. Lower taxes for lowest earning income. Bigger disability check minimums,1972,Male,White,No,High school graduate,Divorced,Permanently disabled,"$10,000 - $19,999",No,75862,Texas,Own,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Some of the time,Protestant,Don't know,Yes,Somewhat important,A few times a week,2025-06-04 10:47:02,2025-06-04 10:59:15
2286397700,0.843299837,No,I don’t share apps,No,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,Don’t know,1952,Female,White,No,High school graduate,Widowed,Retired,"$30,000 - $39,999",No,75862,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Some of the time,Protestant,Seldom,No,Very important,Once a day,2025-06-04 10:55:37,2025-06-04 11:00:53
2286417638,1.220971541,Yes,Most people I know aren’t that political,Yes,Probably yes,Yes,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Republican,Decrease in wasteful spending. Less money going to countries that hate America and more put back into American programs for American citizens,1996,Female,White,No,4-year,Never married,Full-time,"$50,000 - $59,999",No,79423,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Only now and then,Protestant,Never,No,Somewhat important,A few times a month,2025-06-04 10:58:03,2025-06-04 11:05:45
2286415770,1.169130205,Not sure,"I might share it but I would have to be judicious about it. Some folks I know differ in my opinion, and some might see it as over reach",Not sure,Probably yes,Not sure,Not sure,Good Idea,Not Sure,Good Idea,Not Sure,Not Sure,Dislike It,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Not Sure,Not Sure,Dislike It,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1968,Male,White,No,4-year,Married,Full-time,"$120,000 - $149,999",No,78219,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Protestant,Once a week,Yes,Very important,Once a week,2025-06-04 10:57:48,2025-06-04 11:09:04
2286460462,0.5456183169,Not sure,Nothing it's different and unique,Not sure,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1982,Female,White,No,High school graduate,Married,Unemployed,"Less than $10,000",No,75683,Texas,Own,Not very strong Republican,Did not vote for President,Did not vote for President,No,Moderate,Hardly at all,Something else,Never,Yes,Not at all important,Several times a day,2025-06-04 14:11:08,2025-06-04 14:18:57
2286209584,0.5541412135,Not sure,too liberal,No,Not sure,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Republican,"The Fair Tax plan, flat tax on retail purchases with rebate for all to assist poverty level people. No special inteest items.",1937,Male,White,No,Post-grad,Married,Retired,Prefer not to say,No,77089,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Roman Catholic,Once a week,No,Very important,Several times a day,2025-06-04 14:52:19,2025-06-04 15:06:00
2286583494,0.4890628049,Yes,Don't know,Not sure,Not sure,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Current Direction,Republican,No opinion,1968,Female,Hispanic,Yes,High school graduate,Married,Homemaker,"$70,000 - $79,999",No,78239,Texas,Own,Strong Republican,Did not vote for President,Donald Trump,Yes,Very conservative,Some of the time,Protestant,Once a week,Yes,Very important,Once a week,2025-06-04 15:45:40,2025-06-04 16:05:46
2285232686,1.021544812,No,I dont ever do this,No,Probably no,No,No,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Other,"Stop all property taxes, income taxes, registration renewals, any per year fee needs to end.  Period.  

Healthcare needs to step up and go based of success vs amount of tests.

There is no such thing as clean energy. Anytime i see that crap its a hard no.  I dont care about kids, i cannot have them and detest them, so anything related to education is null.

As for our workforce.  4day workweek 3days off, living wage mandatory to offset OBSCENE inflation of prices.  Over 3/4 of my paycheck goes straight into only food, seriously, every. Single. Week.  To feed myself and family it costs me nearly 400 a week of horrible processed crap food.  

A 4 day work week has been proven to lead to happier societies.  Pay MUST be addressed.  We cannot sustain calling full time at 40 hours or more.  Its not realistic to a societal betterment.  60/40 is a better ratio than where we are now. Where in we work one more day than we are off, i cant see anyone complaining there, but our wage here is 7.25 at minimum. This cannot sustain a family even on 55 hrs a week.  Literally.",1990,Male,White,No,No HS,Never married,Part-time,"Less than $10,000",No,78220,Texas,Rent,Independent,Did not vote for President,Did not vote for President,No,Not sure,Don't know,Atheist,Never,No,Not at all important,Never,2025-06-03 22:04:52,2025-06-03 22:14:04
