caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2365037432,2.177645239,Yes,I wouldn't have any.,Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Critical to Me & Others,Good Idea,Not Sure,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Grand Bargain,Republican,,1995,Male,White,No,4-year,Never married,Full-time,"$80,000 - $99,999",Yes,87056,New Mexico,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Roman Catholic,Once a week,Yes,Very important,Several times a day,2025-07-22 3:48:51,2025-07-22 3:52:35
2365133162,2.080101943,Yes,Making sure they would fully enjoy it,No,Probably yes,Yes,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,Creating something that would benefit all classes and not to increase anything that would be harmful,1990,Female,White,No,4-year,Married,Full-time,"$100,000 - $119,999",No,93619,California,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Roman Catholic,Once a week,No,Very important,Once a day,2025-07-22 5:02:17,2025-07-22 5:06:24
2365118328,1.97364369,Yes,I would say how much would it actually be of use to me as well as what is the creative freedom of using the app,Not sure,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Grand Bargain,Republican,,2000,Male,White,No,High school graduate,Never married,Full-time,"$60,000 - $69,999",No,33813,Florida,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Most of the time,Roman Catholic,Once or twice a month,No,Somewhat important,A few times a week,2025-07-22 4:57:11,2025-07-22 5:13:36
2365953010,0.9996044869,Yes,nothing,No,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1980,Female,White,No,Some college,Married,Homemaker,"$40,000 - $49,999",Yes,36613,Alabama,Rent,Strong Republican,Did not vote for President,Donald Trump,Yes,Very conservative,Some of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2025-07-22 16:48:28,2025-07-22 17:01:27
2365953724,0.9233713626,Yes,None,No,Probably yes,Yes,Yes,Good Idea,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Dislike It,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Critical to Me & Others,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Good Idea,Not Sure,Grand Bargain,Republican,,1985,Female,White,No,2-year,Married,Full-time,"$60,000 - $69,999",Yes,98823,Washington,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Protestant,Once a week,Yes,Very important,Once a day,2025-07-22 16:53:23,2025-07-22 17:01:36
2364570008,0.66344298,Not sure,May be too intrusive,No,Definitely yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Hate It,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,,Good Idea,Not Sure,Critical to Me & Others,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1963,Female,White,No,Post-grad,Widowed,Retired,"$60,000 - $69,999",No,17502,Pennsylvania,Own,Lean Democrat,Donald Trump,Kamala Harris,Yes,Moderate,Most of the time,Protestant,Once or twice a month,No,Somewhat important,A few times a week,2025-07-22 16:41:47,2025-07-22 17:02:29
2365952998,1.475376773,Not sure,Not sure,No,Definitely no,No,No,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Hate It,Good Idea,Not Sure,Dislike It,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Dislike It,Current Direction,Republican,"Make lobbying illegal, Enact term limits on congress. Shrink Government by 50%. Single item bills.",1969,Male,White,No,Post-grad,Married,Full-time,"$150,000 - $199,999",No,98273,Washington,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Agnostic,Once a week,No,Somewhat important,Once a day,2025-07-22 16:48:21,2025-07-22 17:03:33
2359955704,0.7717089606,Not sure,I don't feel it is beneficial to all. Like most things it only benefits certain groups,No,Not sure,Not sure,No,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Critical to Me & Others,Current Direction,Republican,"People want to receive the same benefits as others.  They need to participate in making changes and not rely on others to take care of them.  Stop the welfare handouts and use that money to improve area of health, give incentives to the education system for teaching skills not democratic beliefs to all students, provide tax incentives. Teacher pay needs to be earned based on student skills.",1967,Female,White,No,Post-grad,Married,Retired,Prefer not to say,No,54669,Wisconsin,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,Never,No,Not too important,Never,2025-07-22 16:43:43,2025-07-22 17:05:13
2364700980,0.9087283836,Not sure,The descriptions for each category were not what the smaller suggestions ended up saying...this seems disingenuous and I want to reduce the size and scope of all levels of government and this plan doesn't do that,Not sure,Probably yes,Not sure,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Grand Bargain,Other,,1975,Female,Other,No,Post-grad,Married,Full-time,"$80,000 - $99,999",Yes,48182,Michigan,Own,Independent,Did not vote for President,Donald Trump,Yes,Conservative,Most of the time,Agnostic,Never,No,Not at all important,Never,2025-07-22 16:51:29,2025-07-22 17:05:23
2365962844,2.56320272,Not sure,Would have to look up more information about out it.,No,Probably yes,Not sure,Not sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Grand Bargain,Republican,,1963,Male,White,Yes,High school graduate,Never married,Retired,"$40,000 - $49,999",No,93552,California,Own,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Some of the time,Roman Catholic,Seldom,No,Somewhat important,A few times a month,2025-07-22 16:58:07,2025-07-22 17:06:27
2365257612,0.6498098694,Not sure,"1. it's an app; not everyone can or wants to add apps to their phone. 2. I'm not sure what its purpose is as an app. get out the vote? unclear bc it doesn't (that I remember) tell people what actions to take. 3. what's up with that union question? is it really supposed to end with ""not"" or ""not to"" as in not to unionize? vaguely worded and no punctuation to help. 4. it's probably too wordy for many people.",No,Probably yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Good Idea,Critical to Me & Others,Not Sure,Not Sure,Critical to Me & Others,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1965,Female,White,No,Some college,Divorced,Permanently disabled,Prefer not to say,No,53718,Wisconsin,Other,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2025-07-22 16:48:53,2025-07-22 17:07:14
2365952926,1.027223055,Yes,"I wouldn't share it with Trumpers, because they would find a lot of things wrong with it. I live in MS. These Trumpers are bonkers and do NOT understand economics one bit.",No,Definitely yes,Yes,Yes,Good Idea,Dislike It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Hate It,Critical to Me & Others,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Not Sure,Hate It,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1971,Female,White,No,Some college,Married,Full-time,"$40,000 - $49,999",No,38863,Mississippi,Own,Independent,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Something else,More than once a week,Yes,Very important,Several times a day,2025-07-22 16:48:01,2025-07-22 17:07:39
2365962806,0.630686266,No,i do not try and press my own views on others as a general principle,No,Probably yes,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Hate It,,Hate It,Hate It,Hate It,Hate It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Independent,"carbon taxes do not work. If they had small nuclear reactors in the mix and to deregulate the burden on nuclear i would then be able to consider this. nuclear is the future with safe small modular reactors, not a carbon tax.",1974,Male,White,No,4-year,Married,Full-time,"$80,000 - $99,999",No,39560,Mississippi,Own,Independent,Did not vote for President,Did not vote for President,No,Moderate,Some of the time,Roman Catholic,A few times a year,No,Not too important,A few times a month,2025-07-22 16:57:54,2025-07-22 17:07:49
2365448428,1.465124414,No,Don’t trust,No,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Current Direction,Independent,Get rid of lobbyists and dark money campaign contributions,1955,Male,White,No,Some college,Married,Retired,"$40,000 - $49,999",No,43545,Ohio,Own,Lean Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Some of the time,Nothing in particular,Never,No,Not at all important,Seldom,2025-07-22 16:49:58,2025-07-22 17:08:07
2365515462,0.4217890844,No,i know they are not interested,Not sure,Definitely yes,Yes,Yes,Not Sure,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Not Sure,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,,Good Idea,Not Sure,Good Idea,Good Idea,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Good Idea,Hate It,Good Idea,Good Idea,Grand Bargain,Democrat,,1969,Male,Asian,No,4-year,Married,Full-time,"$80,000 - $99,999",No,92116,California,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Only now and then,Atheist,Never,No,Not at all important,Never,2025-07-22 16:48:41,2025-07-22 17:08:33
2365952884,1.920079958,Not sure,I need to do more research,Not sure,Not sure,No,No,Not Sure,Good Idea,Good Idea,Dislike It,Good Idea,Dislike It,Dislike It,Good Idea,Not Sure,Dislike It,Critical to Me & Others,Good Idea,Not Sure,Dislike It,Good Idea,Not Sure,Dislike It,Hate It,Hate It,Not Sure,Hate It,Good Idea,Good Idea,,Dislike It,Dislike It,Hate It,Critical to Me & Others,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Critical to Me & Others,Dislike It,Grand Bargain,Independent,,1951,Male,White,No,Some college,Married,Retired,"$70,000 - $79,999",No,78572,Texas,Own,Independent,Donald Trump,Donald Trump,Yes,Liberal,Most of the time,Protestant,Once a week,No,Very important,Several times a day,2025-07-22 16:47:43,2025-07-22 17:09:23
2365753716,0.4250516748,No,It was confusing and made little sense. I had to start over several times to understand it. The programming was a mess. Several times the answer was already highlighted which was confusing.,No,Probably no,Not sure,Not sure,Good Idea,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Hate It,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Hate It,Not Sure,Critical to Me & Others,Good Idea,Good Idea,Not Sure,,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Not Sure,Not Sure,Good Idea,Good Idea,Critical to Me & Others,Dislike It,Good Idea,Current Direction,Democrat,,1961,Male,White,No,2-year,Domestic / civil partnership,Retired,"$150,000 - $199,999",No,30033,Georgia,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Somewhat important,A few times a week,2025-07-22 16:44:52,2025-07-22 17:10:03
2364640272,0.4619580104,Yes,I'll have to give that some thought.,Not sure,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1941,Male,White,No,Post-grad,Married,Retired,"$40,000 - $49,999",No,98229,Washington,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2025-07-22 16:44:34,2025-07-22 17:10:07
